id,treat,treatxpost,imr,month,zip,frq_purchases,qty_purchases,val_purchases
196,1,0,2.5,3,34480,16,46,999.55
197,1,0,2.53,3,7719,23,36,866.93
198,1,0,2.54,3,49713,14,23,914.44
199,1,0,2.65,3,60445,19,35,890.74
200,1,0,2.44,3,32258,18,49,1126.96
1,0,0,2.95,4,37166,19,37,1085.31
2,0,0,2.65,4,11692,15,31,904.15
3,0,0,2.64,4,34711,12,35,1063.67
4,0,0,2.5,4,1904,21,32,1014.49
5,0,0,2.7,4,19143,24,32,1105.94
6,0,0,2.69,4,39429,15,30,659.85
7,0,0,2.51,4,70726,16,44,1238.05
8,0,0,2.6,4,35216,12,39,1081.49
9,0,0,2.6,4,55104,18,22,957.46
10,0,0,2.46,4,85027,14,42,802.36
11,0,0,2.52,4,30019,23,33,903.32
12,0,0,2.61,4,85043,22,45,765.53
13,0,0,2.51,4,87113,12,39,891.37
14,0,0,2.65,4,35007,16,40,720.61
15,0,0,2.5,4,78664,18,42,1155.92
16,0,0,2.5,4,43068,14,30,920.92
17,0,0,2.54,4,62690,11,33,1157.63
18,0,0,2.63,4,44095,17,35,1139.31
19,0,0,2.77,4,15202,24,31,1036.15
20,0,0,2.47,4,11801,14,35,991.56
21,0,0,2.54,4,10462,17,32,1201.4
22,0,0,2.5,4,10312,22,37,1278.93
23,0,0,3,4,93727,12,43,879.76
24,0,0,2.6,4,10567,24,40,904.79
25,0,0,3.08,4,95677,20,13,898.21
26,0,0,2.73,4,8840,16,34,1082.97
27,0,0,2.49,4,32822,16,36,1183.44
28,0,0,2.52,4,2191,19,47,826.66
29,0,0,2.58,4,35674,23,27,1560.83
30,0,0,3.19,4,32205,8,52,1000.4
31,0,0,2.44,4,33325,15,40,1064.16
32,0,0,2.83,4,58078,15,21,895.31
33,0,0,2.64,4,48105,20,37,681.62
34,0,0,2.76,4,14617,15,33,1152.41
35,0,0,2.59,4,80231,9,31,1052.95
36,0,0,2.94,4,32822,12,36,1227.43
37,0,0,3.96,4,78046,12,28,978.91
38,0,0,3.66,4,90270,12,13,639.29
39,0,0,3.02,4,21228,14,25,1014.36
40,0,0,2.48,4,61275,16,36,644.84
41,0,0,4.03,4,49643,9,30,973.63
42,0,0,2.7,4,21502,20,32,790.15
43,0,0,2.53,4,78748,17,42,1057.75
44,0,0,2.44,4,33023,18,28,966.19
45,0,0,2.51,4,11040,17,42,1096.41
46,0,0,2.5,4,78413,12,41,904.37
47,0,0,2.6,4,19118,15,30,968.57
48,0,0,2.78,4,23838,21,32,931.63
49,0,0,2.55,4,44067,14,27,607.73
50,0,0,2.56,4,70582,18,44,1239.34
51,0,0,2.55,4,90254,17,23,999.12
52,0,0,2.55,4,12550,19,31,884.04
53,0,0,2.71,4,94591,12,38,890.64
54,0,0,2.62,4,75460,16,34,971.13
55,0,0,2.53,4,53207,9,39,812.48
56,0,0,3.78,4,85390,17,17,849.12
57,0,0,2.5,4,33615,21,37,1026.11
58,0,0,2.69,4,90029,15,40,1071.12
59,0,0,2.52,4,27518,15,48,965.37
60,0,0,2.71,4,85719,18,39,909.92
61,0,0,2.51,4,53548,17,27,1148.7
62,0,0,2.67,4,40228,16,40,581.77
63,0,0,2.57,4,43616,16,16,850.98
64,0,0,2.69,4,7044,15,32,906.05
65,0,0,2.52,4,83622,14,20,1508.55
66,0,0,2.75,4,75181,16,50,1160.41
67,0,0,2.79,4,60502,10,31,1178.86
68,0,0,2.9,4,70570,13,38,653.22
69,0,0,2.62,4,85053,16,29,939.15
70,0,0,2.53,4,8021,21,42,1128.81
71,0,0,2.46,4,85212,18,41,959.16
72,0,0,3.1,4,8731,9,35,1029.82
73,0,0,2.5,4,28173,10,31,984.23
74,0,0,3.86,4,23881,11,27,907.73
75,0,0,2.59,4,29170,19,30,1319
76,0,0,2.5,4,18252,17,43,919.77
77,0,0,2.58,4,77489,14,44,795.4
78,0,0,2.46,4,96814,15,11,1368.36
79,0,0,2.6,4,10465,15,41,988.7
80,0,0,2.62,4,75006,19,35,972.43
81,0,0,2.66,4,91352,17,29,972.12
82,0,0,2.48,4,8054,8,24,635.55
83,0,0,2.51,4,33433,20,38,777.04
84,0,0,2.61,4,44405,10,43,1168.76
85,0,0,2.67,4,23462,12,29,874.03
86,0,0,2.68,4,37087,15,34,964.24
87,0,0,2.5,4,80014,13,44,960.25
88,0,0,2.78,4,27571,16,36,1033.97
89,0,0,2.61,4,52632,15,36,883.11
90,0,0,2.56,4,7110,13,44,1132.93
91,0,0,2.58,4,85053,12,39,854.65
92,0,0,2.63,4,76021,11,41,746.81
93,0,0,2.49,4,92562,14,29,1049.41
94,0,0,2.63,4,11727,20,28,1004.74
95,0,0,2.67,4,30701,10,37,1067.01
96,0,0,2.41,4,92104,11,40,1044.4
97,0,0,2.71,4,48906,14,37,882.73
98,0,0,2.64,4,87112,22,40,765.93
99,0,0,2.6,4,49783,9,39,1041.22
100,0,0,2.57,4,11222,18,46,1144.8
101,1,0,2.8,4,66205,17,29,1196.67
102,1,0,4.11,4,47872,12,28,1138.59
103,1,0,2.71,4,11901,11,40,523.5
104,1,0,2.92,4,90022,20,29,684.52
105,1,0,4,4,77845,19,35,548.36
106,1,0,2.62,4,46310,16,32,982.18
107,1,0,2.61,4,8690,13,35,1034.46
108,1,0,3.98,4,35803,12,30,630.12
109,1,0,2.74,4,75212,16,16,1239.28
110,1,0,2.53,4,83854,15,27,863.3
111,1,0,2.43,4,85022,13,44,1001.57
112,1,0,2.49,4,67601,10,55,1050.25
113,1,0,2.64,4,2324,9,29,1279.22
114,1,0,2.53,4,62401,20,31,602.71
115,1,0,2.75,4,91402,16,37,1094.39
116,1,0,2.61,4,43119,16,31,1219.95
117,1,0,2.58,4,67601,18,31,1007.8
118,1,0,2.47,4,68039,13,30,674.31
119,1,0,2.58,4,45331,21,30,1085.68
120,1,0,2.69,4,37042,9,46,744.08
121,1,0,2.51,4,15062,15,45,1286.08
122,1,0,2.73,4,75088,16,23,1039.34
123,1,0,2.73,4,55379,17,29,1095
124,1,0,2.63,4,60051,18,31,1242.56
125,1,0,2.56,4,48838,15,30,1241.94
126,1,0,2.73,4,90044,20,40,841.87
127,1,0,2.51,4,95650,24,33,899.62
128,1,0,2.69,4,7060,21,37,950.46
129,1,0,2.53,4,21224,15,28,1102.83
130,1,0,2.66,4,46055,13,37,1091.92
131,1,0,2.51,4,40118,12,34,1394.32
132,1,0,2.58,4,90280,11,47,1443.01
133,1,0,2.77,4,21208,15,29,728.27
134,1,0,2.48,4,18045,16,35,1350.77
135,1,0,2.79,4,70001,15,38,1324.49
136,1,0,2.87,4,21043,22,42,1209.65
137,1,0,2.82,4,25701,17,30,930.75
138,1,0,2.54,4,32801,16,41,1199.06
139,1,0,2.61,4,90006,19,40,738.85
140,1,0,3.19,4,13211,13,29,883.92
141,1,0,3.88,4,33460,10,41,792.72
142,1,0,2.59,4,20705,11,30,783.55
143,1,0,2.53,4,28547,16,49,1005.59
144,1,0,2.46,4,33027,21,42,780.11
145,1,0,2.47,4,32024,16,43,1087.01
146,1,0,2.7,4,32609,20,32,1290.17
147,1,0,2.55,4,80916,17,32,1199.14
148,1,0,2.59,4,11411,19,43,1112.44
149,1,0,3.64,4,37771,11,40,815.82
150,1,0,3.22,4,37916,16,37,1048.82
151,1,0,2.77,4,90501,13,26,983.73
152,1,0,2.52,4,76034,22,41,973.38
153,1,0,2.61,4,96826,20,29,1050.81
154,1,0,2.62,4,87144,23,25,857.07
155,1,0,2.75,4,27587,19,30,812.06
156,1,0,2.53,4,45858,15,47,1053.08
157,1,0,2.49,4,91356,15,50,1174.25
158,1,0,2.69,4,53186,15,45,919.06
159,1,0,3.05,4,90303,18,24,981.42
160,1,0,2.4,4,33023,26,36,981.21
161,1,0,2.5,4,53188,15,49,982.83
162,1,0,2.56,4,14850,17,40,1375.3
163,1,0,2.71,4,48135,21,35,1170.2
164,1,0,2.53,4,48188,16,34,1016.8
165,1,0,2.57,4,19111,15,27,1076.99
166,1,0,2.53,4,7107,11,42,605.18
167,1,0,2.7,4,53090,21,41,883.63
168,1,0,2.57,4,11717,21,32,1022.01
169,1,0,2.43,4,32811,12,35,900.95
170,1,0,2.67,4,60660,19,31,965.53
171,1,0,2.76,4,75228,16,38,886.79
172,1,0,2.87,4,8221,10,32,1292.09
173,1,0,2.53,4,76040,16,20,914.31
174,1,0,2.67,4,76039,17,41,628.27
175,1,0,2.79,4,84044,22,36,843.01
176,1,0,2.52,4,60008,16,38,1059.95
177,1,0,2.54,4,33351,22,37,957.78
178,1,0,2.47,4,41091,7,39,1383.82
179,1,0,2.54,4,12302,22,49,754.47
180,1,0,2.71,4,33411,12,27,1212.97
181,1,0,2.55,4,95973,16,42,1456.1
182,1,0,2.7,4,83644,18,30,836.06
183,1,0,2.64,4,2452,16,42,893.71
184,1,0,2.49,4,80634,19,44,663.89
185,1,0,2.81,4,60173,11,43,688.04
186,1,0,2.59,4,99218,17,35,826.27
187,1,0,2.53,4,85335,15,40,1293.92
188,1,0,2.88,4,14626,20,42,997.89
189,1,0,3.16,4,67525,10,34,583.11
190,1,0,2.63,4,3044,13,32,876.87
191,1,0,2.49,4,32812,18,25,1121.44
192,1,0,2.45,4,92591,13,37,984.93
193,1,0,2.57,4,6614,22,32,862.8
194,1,0,2.5,4,11763,14,44,1068.26
195,1,0,2.6,4,62960,23,41,874.41
196,1,0,2.5,4,34480,19,40,1007.86
197,1,0,2.53,4,7719,15,34,1522.18
198,1,0,2.54,4,49713,23,39,1071.14
199,1,0,2.65,4,60445,20,36,752.44
200,1,0,2.44,4,32258,13,48,736.53
1,0,0,2.95,5,37166,15,35,1072.62
2,0,0,2.65,5,11692,14,49,829.5
3,0,0,2.64,5,34711,21,24,863.35
4,0,0,2.5,5,1904,13,41,803.69
5,0,0,2.7,5,19143,17,36,1165.07
6,0,0,2.69,5,39429,21,38,984.97
7,0,0,2.51,5,70726,27,20,638.33
8,0,0,2.6,5,35216,21,26,807.01
9,0,0,2.6,5,55104,11,39,898.88
10,0,0,2.46,5,85027,22,50,940.51
11,0,0,2.52,5,30019,12,24,749.07
12,0,0,2.61,5,85043,16,26,643.26
13,0,0,2.51,5,87113,23,42,622.28
14,0,0,2.65,5,35007,9,36,1130.25
15,0,0,2.5,5,78664,13,41,966.77
16,0,0,2.5,5,43068,12,42,969.21
17,0,0,2.54,5,62690,15,41,920.38
18,0,0,2.63,5,44095,18,36,914.59
19,0,0,2.77,5,15202,17,29,1179.87
20,0,0,2.47,5,11801,20,36,995.58
21,0,0,2.54,5,10462,15,28,645.06
22,0,0,2.5,5,10312,23,20,831.69
23,0,0,3,5,93727,16,33,547.02
24,0,0,2.6,5,10567,18,43,1256.58
25,0,0,3.08,5,95677,16,24,1043.62
26,0,0,2.73,5,8840,14,30,687.56
27,0,0,2.49,5,32822,21,42,522.62
28,0,0,2.52,5,2191,18,24,1297.7
29,0,0,2.58,5,35674,16,47,640.29
30,0,0,3.19,5,32205,15,47,731.22
31,0,0,2.44,5,33325,24,29,854.36
32,0,0,2.83,5,58078,10,18,932.98
33,0,0,2.64,5,48105,11,42,1045.56
34,0,0,2.76,5,14617,8,24,485.07
35,0,0,2.59,5,80231,15,49,626.91
36,0,0,2.94,5,32822,14,27,834.15
37,0,0,3.96,5,78046,13,13,741.49
38,0,0,3.66,5,90270,8,29,543.67
39,0,0,3.02,5,21228,17,25,926.21
40,0,0,2.48,5,61275,15,34,1196.74
41,0,0,4.03,5,49643,13,27,707.38
42,0,0,2.7,5,21502,15,28,855.98
43,0,0,2.53,5,78748,23,38,1142.67
44,0,0,2.44,5,33023,16,37,670.04
45,0,0,2.51,5,11040,21,44,986.39
46,0,0,2.5,5,78413,16,40,1094.53
47,0,0,2.6,5,19118,14,50,1313.98
48,0,0,2.78,5,23838,14,27,740.85
49,0,0,2.55,5,44067,13,48,926.85
50,0,0,2.56,5,70582,16,19,808.94
51,0,0,2.55,5,90254,18,32,1289.38
52,0,0,2.55,5,12550,17,27,631.87
53,0,0,2.71,5,94591,20,40,707.48
54,0,0,2.62,5,75460,18,48,863.45
55,0,0,2.53,5,53207,11,45,715
56,0,0,3.78,5,85390,12,31,874.2
57,0,0,2.5,5,33615,19,32,1101.49
58,0,0,2.69,5,90029,21,32,882.99
59,0,0,2.52,5,27518,15,34,877.17
60,0,0,2.71,5,85719,15,39,1040.79
61,0,0,2.51,5,53548,13,29,729.32
62,0,0,2.67,5,40228,9,34,1079.7
63,0,0,2.57,5,43616,13,45,1080.1
64,0,0,2.69,5,7044,18,29,1390.2
65,0,0,2.52,5,83622,25,28,624.3
66,0,0,2.75,5,75181,16,37,773.67
67,0,0,2.79,5,60502,19,36,598.26
68,0,0,2.9,5,70570,16,19,915.34
69,0,0,2.62,5,85053,13,42,770.29
70,0,0,2.53,5,8021,15,21,790.4
71,0,0,2.46,5,85212,19,39,1205.43
72,0,0,3.1,5,8731,14,38,920.78
73,0,0,2.5,5,28173,18,26,1224.39
74,0,0,3.86,5,23881,25,20,753.59
75,0,0,2.59,5,29170,20,42,1254.3
76,0,0,2.5,5,18252,14,26,402.64
77,0,0,2.58,5,77489,17,32,839.72
78,0,0,2.46,5,96814,17,35,827.55
79,0,0,2.6,5,10465,24,42,804.08
80,0,0,2.62,5,75006,12,40,1001.57
81,0,0,2.66,5,91352,15,55,897.84
82,0,0,2.48,5,8054,21,31,1095.47
83,0,0,2.51,5,33433,12,32,1117.94
84,0,0,2.61,5,44405,21,39,1015.73
85,0,0,2.67,5,23462,17,26,945.46
86,0,0,2.68,5,37087,16,26,1289.95
87,0,0,2.5,5,80014,20,41,1298.28
88,0,0,2.78,5,27571,18,29,1121.07
89,0,0,2.61,5,52632,10,24,716.15
90,0,0,2.56,5,7110,21,29,1246.8
91,0,0,2.58,5,85053,22,32,723.43
92,0,0,2.63,5,76021,18,32,881.24
93,0,0,2.49,5,92562,11,41,802.97
94,0,0,2.63,5,11727,19,12,1187.59
95,0,0,2.67,5,30701,18,30,1031.95
96,0,0,2.41,5,92104,18,27,1179.49
97,0,0,2.71,5,48906,19,54,1025.16
98,0,0,2.64,5,87112,13,32,570.56
99,0,0,2.6,5,49783,18,29,785.54
100,0,0,2.57,5,11222,17,32,1088.37
101,1,0,2.8,5,66205,9,27,873.54
102,1,0,4.11,5,47872,6,41,636.26
103,1,0,2.71,5,11901,12,45,1008.77
104,1,0,2.92,5,90022,20,23,920.25
105,1,0,4,5,77845,14,46,733.41
106,1,0,2.62,5,46310,14,38,1135.49
107,1,0,2.61,5,8690,13,32,1293.74
108,1,0,3.98,5,35803,14,15,733.52
109,1,0,2.74,5,75212,14,50,979.27
110,1,0,2.53,5,83854,14,32,796.51
111,1,0,2.43,5,85022,15,34,1089.87
112,1,0,2.49,5,67601,23,30,914.65
113,1,0,2.64,5,2324,12,42,775.97
114,1,0,2.53,5,62401,9,32,1021.83
115,1,0,2.75,5,91402,14,46,921.5
116,1,0,2.61,5,43119,17,35,1172.05
117,1,0,2.58,5,67601,17,41,931.38
118,1,0,2.47,5,68039,10,47,1162.49
119,1,0,2.58,5,45331,14,39,662.75
120,1,0,2.69,5,37042,19,29,964.51
121,1,0,2.51,5,15062,16,25,1161.9
122,1,0,2.73,5,75088,13,37,1135.73
123,1,0,2.73,5,55379,22,34,1265.9
124,1,0,2.63,5,60051,23,26,793.61
125,1,0,2.56,5,48838,19,22,897.8
126,1,0,2.73,5,90044,13,27,1007.47
127,1,0,2.51,5,95650,11,56,910.45
128,1,0,2.69,5,7060,26,30,1083.71
129,1,0,2.53,5,21224,10,25,1045.19
130,1,0,2.66,5,46055,22,28,1162.3
131,1,0,2.51,5,40118,14,27,1001.61
132,1,0,2.58,5,90280,14,39,1113.38
133,1,0,2.77,5,21208,17,39,887.17
134,1,0,2.48,5,18045,15,35,1038.19
135,1,0,2.79,5,70001,20,31,766.7
136,1,0,2.87,5,21043,15,37,1069.39
137,1,0,2.82,5,25701,11,50,893.62
138,1,0,2.54,5,32801,18,32,816.32
139,1,0,2.61,5,90006,15,37,917.24
140,1,0,3.19,5,13211,15,19,1220.07
141,1,0,3.88,5,33460,14,30,494.71
142,1,0,2.59,5,20705,20,25,758.31
143,1,0,2.53,5,28547,17,34,950.85
144,1,0,2.46,5,33027,17,35,708.48
145,1,0,2.47,5,32024,12,35,915.72
146,1,0,2.7,5,32609,16,34,854.34
147,1,0,2.55,5,80916,17,28,1008.84
148,1,0,2.59,5,11411,19,33,1135.11
149,1,0,3.64,5,37771,15,27,507.48
150,1,0,3.22,5,37916,14,16,1228.59
151,1,0,2.77,5,90501,14,35,837.98
152,1,0,2.52,5,76034,7,27,926.74
153,1,0,2.61,5,96826,14,42,892.72
154,1,0,2.62,5,87144,13,41,811.91
155,1,0,2.75,5,27587,21,31,977.95
156,1,0,2.53,5,45858,18,39,880.12
157,1,0,2.49,5,91356,21,35,943.28
158,1,0,2.69,5,53186,20,36,1026.08
159,1,0,3.05,5,90303,9,37,864.4
160,1,0,2.4,5,33023,16,25,802.56
161,1,0,2.5,5,53188,11,44,850.48
162,1,0,2.56,5,14850,13,21,1231.14
163,1,0,2.71,5,48135,17,30,705.39
164,1,0,2.53,5,48188,18,31,1048.63
165,1,0,2.57,5,19111,14,24,1140.23
166,1,0,2.53,5,7107,19,36,826.65
167,1,0,2.7,5,53090,18,19,842.71
168,1,0,2.57,5,11717,15,29,681.36
169,1,0,2.43,5,32811,20,45,943.44
170,1,0,2.67,5,60660,18,46,811.49
171,1,0,2.76,5,75228,12,54,831.31
172,1,0,2.87,5,8221,12,38,1276.33
173,1,0,2.53,5,76040,17,33,1067.3
174,1,0,2.67,5,76039,19,38,1156.58
175,1,0,2.79,5,84044,21,26,1183.97
176,1,0,2.52,5,60008,13,25,850
177,1,0,2.54,5,33351,23,35,904.51
178,1,0,2.47,5,41091,22,44,966.21
179,1,0,2.54,5,12302,14,41,1036.03
180,1,0,2.71,5,33411,20,31,1011.88
181,1,0,2.55,5,95973,18,38,1306.18
182,1,0,2.7,5,83644,18,28,914.65
183,1,0,2.64,5,2452,19,38,739.97
184,1,0,2.49,5,80634,20,46,701.26
185,1,0,2.81,5,60173,19,36,1129.57
186,1,0,2.59,5,99218,18,37,790.95
187,1,0,2.53,5,85335,20,41,1409.63
188,1,0,2.88,5,14626,16,27,1361.91
189,1,0,3.16,5,67525,17,28,1171.15
190,1,0,2.63,5,3044,24,36,1008.85
191,1,0,2.49,5,32812,19,32,917.44
192,1,0,2.45,5,92591,20,34,638.61
193,1,0,2.57,5,6614,15,19,460.34
194,1,0,2.5,5,11763,13,33,1234.1
195,1,0,2.6,5,62960,15,43,1022.93
196,1,0,2.5,5,34480,26,37,999.14
197,1,0,2.53,5,7719,18,27,1185.91
198,1,0,2.54,5,49713,18,34,1345.24
199,1,0,2.65,5,60445,18,41,753.93
200,1,0,2.44,5,32258,22,33,905.9
1,0,0,2.95,6,37166,12,43,637.58
2,0,0,2.65,6,11692,19,47,814.02
3,0,0,2.64,6,34711,17,38,1281.85
4,0,0,2.5,6,1904,16,35,877.3
5,0,0,2.7,6,19143,17,25,1149.27
6,0,0,2.69,6,39429,17,39,1071.9
7,0,0,2.51,6,70726,14,26,849.52
8,0,0,2.6,6,35216,15,28,925.64
9,0,0,2.6,6,55104,17,33,877.03
10,0,0,2.46,6,85027,18,40,669.82
11,0,0,2.52,6,30019,15,37,1008.03
12,0,0,2.61,6,85043,12,25,856.85
13,0,0,2.51,6,87113,20,28,1151.74
14,0,0,2.65,6,35007,17,43,1143.79
15,0,0,2.5,6,78664,16,48,1225.54
16,0,0,2.5,6,43068,19,36,997.05
17,0,0,2.54,6,62690,14,44,935.05
18,0,0,2.63,6,44095,12,40,1077.89
19,0,0,2.77,6,15202,14,47,879.8
20,0,0,2.47,6,11801,17,33,1267.12
21,0,0,2.54,6,10462,22,30,929.92
22,0,0,2.5,6,10312,18,39,1067.9
23,0,0,3,6,93727,12,24,795.22
24,0,0,2.6,6,10567,17,22,866.31
25,0,0,3.08,6,95677,9,37,852.5
26,0,0,2.73,6,8840,16,42,1262.04
27,0,0,2.49,6,32822,18,29,912.24
28,0,0,2.52,6,2191,13,39,997.61
29,0,0,2.58,6,35674,13,29,951.94
30,0,0,3.19,6,32205,16,41,685.68
31,0,0,2.44,6,33325,16,35,717.47
32,0,0,2.83,6,58078,16,31,1041.21
33,0,0,2.64,6,48105,9,41,814.05
34,0,0,2.76,6,14617,16,28,590.1
35,0,0,2.59,6,80231,17,33,868.21
36,0,0,2.94,6,32822,16,39,905.07
37,0,0,3.96,6,78046,12,29,1100.29
38,0,0,3.66,6,90270,14,32,602.92
39,0,0,3.02,6,21228,16,30,1229.41
40,0,0,2.48,6,61275,14,35,1159.89
41,0,0,4.03,6,49643,12,30,1003.68
42,0,0,2.7,6,21502,20,40,858.1
43,0,0,2.53,6,78748,21,33,829.86
44,0,0,2.44,6,33023,18,37,1059.57
45,0,0,2.51,6,11040,16,40,943.36
46,0,0,2.5,6,78413,14,41,928.69
47,0,0,2.6,6,19118,16,39,1036.42
48,0,0,2.78,6,23838,24,30,1174.21
49,0,0,2.55,6,44067,14,41,680.64
50,0,0,2.56,6,70582,22,34,973.03
51,0,0,2.55,6,90254,11,26,859.44
52,0,0,2.55,6,12550,15,33,749.59
53,0,0,2.71,6,94591,11,26,1046.75
54,0,0,2.62,6,75460,17,35,1040.08
55,0,0,2.53,6,53207,14,39,1444.21
56,0,0,3.78,6,85390,19,26,687.66
57,0,0,2.5,6,33615,24,31,1279.28
58,0,0,2.69,6,90029,20,28,1109.67
59,0,0,2.52,6,27518,11,40,683.06
60,0,0,2.71,6,85719,17,34,1045.17
61,0,0,2.51,6,53548,14,38,848.29
62,0,0,2.67,6,40228,22,33,815.54
63,0,0,2.57,6,43616,17,32,718.66
64,0,0,2.69,6,7044,28,31,1073.92
65,0,0,2.52,6,83622,17,35,1225.17
66,0,0,2.75,6,75181,19,22,987.66
67,0,0,2.79,6,60502,15,28,1116.09
68,0,0,2.9,6,70570,13,34,776.91
69,0,0,2.62,6,85053,17,40,1096.76
70,0,0,2.53,6,8021,7,39,965.94
71,0,0,2.46,6,85212,19,40,972.28
72,0,0,3.1,6,8731,10,36,1217.29
73,0,0,2.5,6,28173,17,31,1094.37
74,0,0,3.86,6,23881,9,43,759.27
75,0,0,2.59,6,29170,11,39,1071
76,0,0,2.5,6,18252,14,42,866.34
77,0,0,2.58,6,77489,17,35,1147.49
78,0,0,2.46,6,96814,18,27,894.56
79,0,0,2.6,6,10465,10,38,957.38
80,0,0,2.62,6,75006,26,41,890.93
81,0,0,2.66,6,91352,17,19,1055.69
82,0,0,2.48,6,8054,16,47,1183.58
83,0,0,2.51,6,33433,15,51,873.54
84,0,0,2.61,6,44405,18,41,718.03
85,0,0,2.67,6,23462,13,30,745.17
86,0,0,2.68,6,37087,12,49,449.77
87,0,0,2.5,6,80014,16,29,1007.7
88,0,0,2.78,6,27571,10,29,943.48
89,0,0,2.61,6,52632,17,23,737.91
90,0,0,2.56,6,7110,19,37,1293.35
91,0,0,2.58,6,85053,16,29,1316.37
92,0,0,2.63,6,76021,26,40,508.5
93,0,0,2.49,6,92562,12,46,1104.53
94,0,0,2.63,6,11727,19,41,1056.19
95,0,0,2.67,6,30701,19,47,1002.19
96,0,0,2.41,6,92104,15,43,597.78
97,0,0,2.71,6,48906,12,42,1130.98
98,0,0,2.64,6,87112,14,27,1101.67
99,0,0,2.6,6,49783,18,38,844.37
100,0,0,2.57,6,11222,21,25,1027.88
101,1,0,2.8,6,66205,12,41,1067.52
102,1,0,4.11,6,47872,8,36,886.21
103,1,0,2.71,6,11901,24,15,1219.61
104,1,0,2.92,6,90022,20,45,639.85
105,1,0,4,6,77845,14,30,816.17
106,1,0,2.62,6,46310,14,42,683.69
107,1,0,2.61,6,8690,18,35,1019.11
108,1,0,3.98,6,35803,14,33,941.04
109,1,0,2.74,6,75212,15,25,957.67
110,1,0,2.53,6,83854,17,37,982.84
111,1,0,2.43,6,85022,24,45,1038.45
112,1,0,2.49,6,67601,22,36,350.14
113,1,0,2.64,6,2324,15,41,937.21
114,1,0,2.53,6,62401,15,14,1142.96
115,1,0,2.75,6,91402,8,40,796.3
116,1,0,2.61,6,43119,11,33,796.14
117,1,0,2.58,6,67601,14,34,1018.78
118,1,0,2.47,6,68039,16,35,1139.93
119,1,0,2.58,6,45331,18,39,1091.84
120,1,0,2.69,6,37042,20,24,613.56
121,1,0,2.51,6,15062,17,29,1236.33
122,1,0,2.73,6,75088,18,38,901.93
123,1,0,2.73,6,55379,15,39,1075.27
124,1,0,2.63,6,60051,21,34,816.97
125,1,0,2.56,6,48838,13,47,943.74
126,1,0,2.73,6,90044,19,32,1153.65
127,1,0,2.51,6,95650,18,29,997.33
128,1,0,2.69,6,7060,9,42,1400.29
129,1,0,2.53,6,21224,23,36,1069.9
130,1,0,2.66,6,46055,20,36,1258.51
131,1,0,2.51,6,40118,13,30,612.84
132,1,0,2.58,6,90280,23,40,997.24
133,1,0,2.77,6,21208,14,37,828.55
134,1,0,2.48,6,18045,17,28,1148.21
135,1,0,2.79,6,70001,19,38,1287.65
136,1,0,2.87,6,21043,11,29,837.86
137,1,0,2.82,6,25701,17,39,779.36
138,1,0,2.54,6,32801,17,38,746
139,1,0,2.61,6,90006,15,34,1095.27
140,1,0,3.19,6,13211,17,44,863.4
141,1,0,3.88,6,33460,17,24,708.97
142,1,0,2.59,6,20705,19,36,739.47
143,1,0,2.53,6,28547,16,24,895.22
144,1,0,2.46,6,33027,18,30,535.34
145,1,0,2.47,6,32024,12,33,1160.93
146,1,0,2.7,6,32609,15,33,886.16
147,1,0,2.55,6,80916,17,18,1288.88
148,1,0,2.59,6,11411,17,28,863.8
149,1,0,3.64,6,37771,16,49,617.32
150,1,0,3.22,6,37916,22,32,1041.81
151,1,0,2.77,6,90501,13,22,1242.54
152,1,0,2.52,6,76034,12,37,1421.69
153,1,0,2.61,6,96826,14,34,710.47
154,1,0,2.62,6,87144,13,34,1107.13
155,1,0,2.75,6,27587,9,35,804.39
156,1,0,2.53,6,45858,14,37,1083.87
157,1,0,2.49,6,91356,16,35,727.09
158,1,0,2.69,6,53186,14,41,1112.93
159,1,0,3.05,6,90303,13,26,1027.07
160,1,0,2.4,6,33023,15,41,986.95
161,1,0,2.5,6,53188,17,15,863.5
162,1,0,2.56,6,14850,20,24,809.62
163,1,0,2.71,6,48135,16,31,917.94
164,1,0,2.53,6,48188,17,26,736.27
165,1,0,2.57,6,19111,18,31,1084.77
166,1,0,2.53,6,7107,21,33,834
167,1,0,2.7,6,53090,14,53,1255.94
168,1,0,2.57,6,11717,18,42,899.7
169,1,0,2.43,6,32811,19,20,1008.98
170,1,0,2.67,6,60660,24,40,1229.27
171,1,0,2.76,6,75228,15,32,1065.01
172,1,0,2.87,6,8221,8,37,889.45
173,1,0,2.53,6,76040,18,49,927.37
174,1,0,2.67,6,76039,8,32,1148.53
175,1,0,2.79,6,84044,20,27,1441.15
176,1,0,2.52,6,60008,15,37,1165.44
177,1,0,2.54,6,33351,19,29,908.22
178,1,0,2.47,6,41091,22,33,1197.53
179,1,0,2.54,6,12302,16,49,956.6
180,1,0,2.71,6,33411,15,30,809.99
181,1,0,2.55,6,95973,16,36,858.17
182,1,0,2.7,6,83644,20,27,1033.01
183,1,0,2.64,6,2452,15,37,956.69
184,1,0,2.49,6,80634,19,41,1063.16
185,1,0,2.81,6,60173,15,37,650.84
186,1,0,2.59,6,99218,13,32,1148.53
187,1,0,2.53,6,85335,12,36,1252.08
188,1,0,2.88,6,14626,18,32,1092.49
189,1,0,3.16,6,67525,17,36,1035.27
190,1,0,2.63,6,3044,20,40,735.11
191,1,0,2.49,6,32812,23,47,1168.89
192,1,0,2.45,6,92591,18,42,1250.25
